origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index
长春,大连,2025-11-12,CGQ,龙嘉国际机场,SJW,正定国际机场,2025-11-12 12:55:00,2025-11-12 15:35:00,160,JD5356,海航｜首都航空,经济舱,充足,320,中型机,空客,419,1,105
长春,大连,2025-11-12,SJW,正定国际机场,DLC,周水子机场,2025-11-12 16:55:00,2025-11-12 18:15:00,80,HU7473,海航｜海南航空,经济舱,充足,737,中型机,波音,419,2,105
长春,大连,2025-11-12,CGQ,龙嘉国际机场,PKX,大兴国际机场,2025-11-12 07:25:00,2025-11-12 09:35:00,130,CZ6143,南航,经济舱,充足,320NEO,中型机,空客,950,1,107
长春,大连,2025-11-12,PKX,大兴国际机场,DLC,周水子机场,2025-11-12 10:30:00,2025-11-12 11:50:00,80,CZ6126,南航,经济舱,充足,320,中型机,空客,950,2,107
长春,大连,2025-11-12,CGQ,龙嘉国际机场,SJW,正定国际机场,2025-11-12 14:25:00,2025-11-12 16:50:00,145,8L9642,海航｜祥鹏航空,经济舱,充足,A320-CEO,中型机,空客,400,1,104
长春,大连,2025-11-12,SJW,正定国际机场,DLC,周水子机场,2025-11-12 19:10:00,2025-11-12 20:35:00,85,9C6116,春秋,经济舱,充足,320,中型机,空客,400,2,104
大连,长春,2025-11-13,DLC,周水子机场,YNT,蓬莱机场,2025-11-13 10:00:00,2025-11-13 10:40:00,40,GS6431,海航｜天津航空,经济舱,充足,195,中型机,巴航工,630,1,111
大连,长春,2025-11-13,YNT,蓬莱机场,CGQ,龙嘉国际机场,2025-11-13 12:40:00,2025-11-13 14:25:00,105,SC7653,山航,经济舱,充足,737,中型机,波音,630,2,111
大连,长春,2025-11-13,DLC,周水子机场,TSN,滨海国际机场,2025-11-13 16:25:00,2025-11-13 17:40:00,75,GS6414,海航｜天津航空,经济舱,充足,190,中型机,巴航工,463,1,109
大连,长春,2025-11-13,TSN,滨海国际机场,CGQ,龙嘉国际机场,2025-11-13 21:10:00,2025-11-13 22:55:00,105,BK2730,奥凯,经济舱,充足,737,中型机,波音,463,2,109
